brand,price,sales,feat
tropicana,1.79,76735.9999702888,0
tropicana,1.79,33920.0000031939,0
tropicana,3.19,17664.0000004094,0
tropicana,2.5,33216.000015759,1
tropicana,2.5,16256.0000003542,0
tropicana,3.19,6655.99999999305,0
tropicana,3.19,12223.999999923,0
tropicana,2.39,44095.9999835376,1
tropicana,3.19,8447.99999961103,0
tropicana,3.19,8192.00000016967,0
tropicana,3.19,7296.0000003344,0
tropicana,3.19,8960.00000027798,0
tropicana,2.49,84415.9999935012,1
tropicana,2.49,38528.0000127723,0
tropicana,1.99,89023.999974796,1
tropicana,3.19,5824.00000013674,1
tropicana,2.69,23808.0000087418,0
tropicana,3.19,6336.00000003636,0
tropicana,3.19,8192.00000016967,0
tropicana,3.19,6784.00000019172,0
tropicana,3.19,7808.00000005521,0
tropicana,3.09,9471.99999977469,1
tropicana,3.19,6655.99999999305,0
tropicana,2.79,15424.0000007661,1
tropicana,3.19,13503.9999995174,0
tropicana,2.49,41983.9999872469,1
tropicana,2.49,16640.0000004127,0
tropicana,3.19,10112.0000001351,0
tropicana,2.79,21887.9999995124,1
tropicana,3.19,8384.00000032845,0
minute.maid,1.99,69760.0000290995,1
minute.maid,3.17,4032.00000019675,0
minute.maid,3.17,4736.00000017124,0
minute.maid,2.59,46976.0000012126,1
minute.maid,3.17,4032.00000019675,0
minute.maid,3.17,6399.99999969431,0
minute.maid,2.39,33984.0000135389,1
minute.maid,3.17,4543.99999999551,0
minute.maid,1.99,64960.000010682,1
minute.maid,3.17,4095.99999992077,0
minute.maid,3.17,4927.99999993418,0
minute.maid,3.17,4479.99999995954,0
minute.maid,2.19,45247.9999884054,1
minute.maid,3.17,4863.99999977624,0
minute.maid,3.17,6527.99999971314,0
minute.maid,3.17,9983.99999990806,0
minute.maid,1.99,64639.9999873967,1
minute.maid,2.88,5312.00000023229,0
minute.maid,3.17,5439.99999972807,0
minute.maid,1.99,30975.9999976364,1
minute.maid,3.17,4800.00000001929,0
minute.maid,1.99,57600.0000182026,1
minute.maid,1.99,15487.9999997467,0
minute.maid,3.17,18687.9999994776,0
minute.maid,1.99,67200.0000328446,1
minute.maid,1.99,22655.9999888205,0
minute.maid,1.99,23552.0000111024,0
minute.maid,1.99,13696.0000002531,0
minute.maid,1.99,18432.0000000808,0
minute.maid,2.59,5887.9999999487,0
minute.maid,2.59,7104.00000019887,0
minute.maid,1.99,70208.0000256328,1
minute.maid,2.59,9856.00000026315,0
minute.maid,2.49,9344.00000029892,0
minute.maid,2.49,7679.9999996796,0
minute.maid,2.49,17343.9999993171,0
minute.maid,1.99,69184.0000000775,1
minute.maid,2.59,7104.00000019887,0
minute.maid,2.59,19968.0000006159,0
minute.maid,1.69,132096.000005135,1
minute.maid,1.69,29055.999988348,0
minute.maid,2.59,7551.99999980866,1
minute.maid,2.09,8768.000000107,0
minute.maid,2.09,11264.0000000245,0
minute.maid,2.09,8384.00000032845,0
minute.maid,1.39,205056.000092701,1
minute.maid,2.39,47232.0000018824,0
minute.maid,2.39,28992.0000045603,0
minute.maid,2.39,5567.99999992063,0
minute.maid,1.79,46144.0000163986,1
minute.maid,2.39,24064.0000060264,0
minute.maid,1.69,91328.0000149313,1
minute.maid,1.69,19327.9999993324,0
minute.maid,2.39,5247.99999987445,0
minute.maid,2.39,6336.00000003636,0
minute.maid,2.39,4479.99999995954,0
minute.maid,2.39,4863.99999977624,0
minute.maid,2.39,4927.99999993418,0
minute.maid,2.39,21887.9999995124,0
minute.maid,1.29,151743.999935497,1
minute.maid,2.39,6976.00000007802,0
minute.maid,1.99,14527.9999994033,0
minute.maid,1.89,19839.9999992289,0
minute.maid,1.79,23360.000001351,0
minute.maid,1.79,20480.0000009534,0
minute.maid,1.69,262143.999979286,1
minute.maid,2.39,11904.0000003229,0
minute.maid,1.49,102400.000042235,0
minute.maid,2.39,5631.99999978667,0
minute.maid,2.39,19263.9999998353,0
minute.maid,1.99,18559.999999254,0
minute.maid,1.99,13823.999999394,0
minute.maid,1.99,9023.99999965854,0
minute.maid,2.39,6463.99999999398,0
minute.maid,2.39,5567.99999992063,0
minute.maid,1.99,42048.0000065476,1
minute.maid,1.99,20287.9999992503,0
minute.maid,1.99,8640.00000001641,0
minute.maid,2.49,26624.0000100922,1
minute.maid,2.49,23552.0000111024,1
minute.maid,2.49,12415.9999997144,0
minute.maid,2.79,6015.99999982147,0
minute.maid,1.99,9600.00000042309,0
minute.maid,1.99,9856.00000026315,0
minute.maid,2.79,6976.00000007802,0
minute.maid,1.99,38143.999983788,1
minute.maid,1.99,31807.999985486,0
minute.maid,2.79,27455.9999921012,0
minute.maid,1.99,38208.0000094651,1
minute.maid,1.99,28992.0000045603,0
minute.maid,2.79,8960.00000027798,0
minute.maid,2.09,44607.9999946383,1
minute.maid,2.79,4224.00000005872,0
minute.maid,2.79,7359.99999983129,0
minute.maid,2.79,6719.99999988444,0
minute.maid,2.09,43071.9999998105,1
minute.maid,2.79,6080.00000024191,0
minute.maid,2.89,4095.99999992077,0
minute.maid,2.89,6080.00000024191,0
minute.maid,2.89,4543.99999999551,0
minute.maid,2.89,4224.00000005872,0
minute.maid,1.99,23615.9999905489,1
minute.maid,2.19,4608.00000011185,1
minute.maid,2.89,7424.00000025214,0
minute.maid,2.29,59520.0000293449,1
minute.maid,2.89,7424.00000025214,0
minute.maid,2.81,5312.00000023229,1
minute.maid,1.99,87679.999984056,1
minute.maid,1.99,56768.000018776,1
minute.maid,1.69,24383.9999881403,0
minute.maid,1.69,21567.9999997404,0
minute.maid,1.99,53951.9999804948,1
minute.maid,2.89,6976.00000007802,0
minute.maid,2.69,6527.99999971314,0
minute.maid,2.19,68160.0000338621,1
dominicks,2.69,1407.99999997467,0
dominicks,2.69,3520.00000002766,0
dominicks,2.69,5375.99999998395,0
dominicks,2.69,1472.00000001645,0
dominicks,2.69,896.000000022462,0
dominicks,2.69,6912.00000011134,0
dominicks,2.09,6784.00000019172,1
dominicks,2.09,3776.00000013068,0
dominicks,2.09,4095.99999992077,0
dominicks,2.09,2879.99999991362,0
dominicks,1.89,35776.0000173596,1
dominicks,1.89,12288.0000001542,0
dominicks,1.89,8255.99999982379,0
dominicks,1.79,8000.00000030421,0
dominicks,1.79,46911.9999884445,1
dominicks,1.79,6463.99999999398,0
dominicks,2.69,896.000000022462,0
dominicks,1.24,113088.00003626,1
dominicks,1.59,1983.99999991108,0
dominicks,1.59,52671.9999980647,1
dominicks,1.29,23999.999992078,0
dominicks,0.99,67007.9999845742,0
dominicks,1.59,45503.9999925868,1
dominicks,2.49,38016.0000105564,1
dominicks,2.69,23487.9999902703,0
dominicks,1.39,65407.9999919338,1
dominicks,2.69,2560.00000006756,0
dominicks,2.69,1472.00000001645,0
dominicks,2.69,704.000000029538,0
dominicks,0.99,209088.000008208,1
dominicks,2.69,2879.99999991362,0
dominicks,2.69,7424.00000025214,0
dominicks,1.49,91328.0000149313,1
dominicks,1.49,7551.99999980866,0
dominicks,2.69,1855.99999991435,0
dominicks,2.69,2560.00000006756,0
dominicks,1.99,5055.99999986504,1
dominicks,1.09,140928.00005041,1
dominicks,2.69,2496.00000002666,0
dominicks,2.69,4351.9999998443,0
dominicks,1.59,21055.9999994727,1
dominicks,1.59,25151.9999942419,0
dominicks,1.59,7871.9999997474,0
dominicks,0.99,224576.000012826,1
dominicks,2.69,1152.00000005088,1
dominicks,2.69,1024.00000000056,0
dominicks,2.69,5312.00000023229,0
dominicks,1.59,21823.9999990574,0
dominicks,2.39,1728.00000006221,0
dominicks,1.49,15808.0000001952,1
dominicks,1.29,12095.9999997664,0
dominicks,1.99,2879.99999991362,0
dominicks,1.99,6912.00000011134,0
dominicks,1.59,47871.9999840036,1
dominicks,1.59,15935.9999996115,0
dominicks,1.99,8319.99999987309,0
dominicks,0.99,173888.000037209,1
dominicks,0.99,59904.0000097486,0
dominicks,1.49,55424.0000043172,1
dominicks,1.49,6080.00000024191,0
dominicks,1.39,4416.00000019019,0
dominicks,1.58,14079.9999998306,1
dominicks,1.58,7679.9999996796,0
dominicks,1.58,11711.9999999872,0
dominicks,1.58,69760.0000290995,1
dominicks,1.58,9792.00000046896,0
dominicks,1.58,4991.99999975407,0
dominicks,1.58,2496.00000002666,0
dominicks,1.58,15359.9999999745,1
dominicks,1.58,8831.99999985094,0
dominicks,1.58,3455.99999991724,0
dominicks,1.58,39296.0000193802,1
dominicks,1.58,58560.0000213631,0
dominicks,1.58,46336.0000117977,1
dominicks,1.58,7104.00000019887,0
dominicks,1.58,14271.9999997176,1
dominicks,1.58,11904.0000003229,0
dominicks,1.58,3711.99999997739,0
dominicks,1.58,9727.99999994213,0
dominicks,1.58,24319.9999980519,0
dominicks,1.58,108223.999972051,0
dominicks,1.58,29311.9999861103,0
dominicks,1.58,18880.0000000096,0
dominicks,1.58,23936.0000054047,0
dominicks,1.58,75776.0000148806,1
dominicks,1.58,16512.0000003089,0
dominicks,1.58,46336.0000117977,0
dominicks,1.58,9023.99999965854,0
dominicks,1.58,2816.00000006214,0
dominicks,1.58,25216.0000086338,0
dominicks,1.29,100159.999966554,1
dominicks,1.29,21951.9999994378,0
dominicks,1.99,12415.9999997144,0
dominicks,1.99,8768.000000107,0
dominicks,2.09,4288.00000021167,0
dominicks,1.69,26239.9999984774,0
dominicks,1.69,90303.9999808117,0
dominicks,1.69,42112.0000132658,0
dominicks,2.09,22528.0000009514,0
dominicks,2.09,3584.00000001856,0
dominicks,1.99,15039.9999999424,0
dominicks,1.99,12095.9999997664,0
dominicks,1.29,5439.99999972807,0
dominicks,2.09,15808.0000001952,0
dominicks,1.69,19839.9999992289,0
dominicks,1.49,70015.9999760826,1
dominicks,1.99,10688.0000002519,1
dominicks,2.09,6208.00000022936,0
dominicks,1.89,4288.00000021167,0
dominicks,1.29,29823.9999855259,0
dominicks,2.09,3584.00000001856,0
dominicks,2.09,4032.00000019675,0
dominicks,2.09,5951.99999992306,0
dominicks,1.49,73279.9999744977,0
dominicks,2.09,15231.9999995256,0
tropicana,3.87,6399.99999969431,0
tropicana,3.87,6527.99999971314,0
tropicana,3.87,10879.9999998919,0
tropicana,3.87,8127.99999985156,0
tropicana,3.87,5760.00000005797,0
tropicana,3.87,7488.00000031879,0
tropicana,3.87,6976.00000007802,0
tropicana,3.87,5375.99999998395,0
tropicana,3.87,8447.99999961103,0
tropicana,3.87,7232.0000002024,0
tropicana,3.87,5312.00000023229,0
tropicana,3.87,6912.00000011134,0
tropicana,3.29,11072.0000004711,0
tropicana,3.29,10303.9999995452,0
tropicana,3.29,9856.00000026315,0
tropicana,3.87,7616.00000021933,0
tropicana,3.29,12159.9999997549,1
tropicana,3.29,7104.00000019887,0
tropicana,3.56,5055.99999986504,0
tropicana,3.56,7359.99999983129,0
tropicana,3.56,7104.00000019887,0
tropicana,3.56,6976.00000007802,0
tropicana,3.87,10496.0000001693,0
tropicana,2.99,13760.0000001743,0
tropicana,2.99,11647.9999995752,0
tropicana,3.59,6655.99999999305,0
tropicana,3.59,6784.00000019172,0
tropicana,2.39,26495.9999950986,0
tropicana,2.39,17408.0000007717,0
tropicana,3.59,11392.0000005496,0
tropicana,2.59,17919.9999994817,0
tropicana,2.59,12672.0000005803,0
tropicana,3.59,8255.99999982379,0
tropicana,3.59,8447.99999961103,0
tropicana,2.49,23808.0000087418,0
tropicana,3.59,10047.9999999198,0
tropicana,3.59,7424.00000025214,0
tropicana,3.59,6912.00000011134,0
tropicana,3.59,6336.00000003636,0
tropicana,3.59,6976.00000007802,0
tropicana,1.69,62784.0000047066,1
tropicana,3.59,10303.9999995452,0
tropicana,1.99,32576.0000029255,1
tropicana,3.59,12032.0000001249,0
tropicana,1.99,38783.9999833622,1
tropicana,1.99,19136.00000095,0
tropicana,2.29,27519.9999986989,1
tropicana,3.59,7232.0000002024,0
tropicana,3.59,8063.99999991008,0
tropicana,1.99,49216.0000066286,0
tropicana,1.99,19456.0000006636,0
tropicana,3.59,6719.99999988444,0
tropicana,3.59,12032.0000001249,0
tropicana,1.99,37056.0000024951,0
tropicana,1.99,20287.9999992503,0
tropicana,1.99,17471.9999992202,0
tropicana,3.59,14079.9999998306,1
tropicana,2.19,31551.9999873047,0
tropicana,2.19,15551.9999999966,0
tropicana,3.59,9023.99999965854,0
tropicana,3.59,10623.9999998277,0
tropicana,3.59,8063.99999991008,0
tropicana,1.89,70336.000016649,1
tropicana,3.59,13183.9999993507,0
tropicana,2.49,16192.0000002074,1
tropicana,3.59,10240.0000000666,0
tropicana,3.19,10432.0000003502,0
tropicana,3.07,13567.9999995701,0
tropicana,3.07,11327.9999996205,0
tropicana,3.07,12288.0000001542,0
tropicana,3.07,10240.0000000666,0
tropicana,3.07,15039.9999999424,0
tropicana,3.19,12928.0000005058,0
tropicana,1.99,66880.000016146,1
tropicana,3.19,11136.0000002873,0
tropicana,3.19,10752.0000003986,0
tropicana,3.19,12415.9999997144,0
tropicana,3.19,14591.9999997941,0
tropicana,2.39,18496.000000516,0
tropicana,2.39,20223.9999990579,0
tropicana,2.29,18239.9999994834,0
tropicana,2.29,15168.0000000788,0
tropicana,3.19,8831.99999985094,0
tropicana,3.19,10047.9999999198,0
tropicana,3.19,12672.0000005803,0
tropicana,1.99,43008.0000050396,1
tropicana,3.19,8063.99999991008,0
tropicana,1.99,57792.0000129074,1
tropicana,1.79,38143.999983788,0
tropicana,1.79,28735.9999970711,0
tropicana,1.79,21248.0000005065,0
tropicana,3.19,26048.0000051506,0
tropicana,2.5,32576.0000029255,1
tropicana,2.5,17535.9999991628,0
tropicana,3.19,10176.0000002045,0
tropicana,3.19,14847.9999996142,0
tropicana,2.39,35712.0000092501,1
tropicana,3.19,13823.999999394,0
tropicana,3.19,14079.9999998306,0
tropicana,3.19,11136.0000002873,0
tropicana,2.49,76863.9999662063,1
tropicana,2.49,37887.9999907676,0
tropicana,1.99,73728.0000283479,1
tropicana,3.19,11008.0000002958,1
tropicana,2.69,22207.9999931926,0
tropicana,3.19,11392.0000005496,0
tropicana,3.19,12032.0000001249,0
tropicana,3.19,8896.00000008573,0
tropicana,3.19,9471.99999977469,0
tropicana,3.09,12544.0000001231,1
tropicana,3.19,10623.9999998277,0
tropicana,2.79,24255.9999892765,1
tropicana,3.19,21631.9999990765,0
tropicana,2.49,15999.9999996493,0
tropicana,3.19,9664.0000002455,0
tropicana,2.79,25407.9999988093,1
tropicana,3.41,10688.0000002519,0
minute.maid,3.17,2496.00000002666,0
minute.maid,1.99,39743.9999883491,1
minute.maid,3.17,2496.00000002666,0
minute.maid,3.17,2560.00000006756,0
minute.maid,2.59,26239.9999984774,1
minute.maid,3.17,3200.00000003898,0
minute.maid,3.17,13375.9999996725,0
minute.maid,2.39,17856.0000003386,1
minute.maid,3.17,3391.99999995999,0
minute.maid,1.99,36160.000017859,1
minute.maid,3.17,2816.00000006214,0
minute.maid,3.17,3200.00000003898,0
minute.maid,3.17,3008.00000009105,0
minute.maid,2.19,25791.9999920985,1
minute.maid,3.17,4095.99999992077,0
minute.maid,3.17,3391.99999995999,0
minute.maid,3.17,10496.0000001693,0
minute.maid,1.99,28672.000006461,1
minute.maid,2.87,5760.00000005797,0
minute.maid,3.17,3391.99999995999,0
minute.maid,1.99,28032.0000073971,1
minute.maid,3.17,2624.00000009452,0
minute.maid,1.99,29184.0000036755,1
minute.maid,1.99,11392.0000005496,0
minute.maid,3.17,7488.00000031879,0
minute.maid,1.99,26112.0000061668,1
minute.maid,1.99,13887.9999999982,0
minute.maid,1.99,16256.0000003542,0
minute.maid,1.99,11519.9999994253,0
minute.maid,1.99,15104.0000002223,0
minute.maid,2.59,4863.99999977624,0
minute.maid,2.59,4351.9999998443,0
minute.maid,1.99,28799.9999964277,1
minute.maid,2.59,5183.99999983354,0
minute.maid,2.49,5439.99999972807,0
minute.maid,2.49,5887.9999999487,0
minute.maid,2.49,9856.00000026315,0
minute.maid,1.99,23487.9999902703,1
minute.maid,2.59,4095.99999992077,0
minute.maid,2.59,12928.0000005058,0
minute.maid,1.69,19520.0000006425,0
minute.maid,2.59,5183.99999983354,1
minute.maid,2.09,8640.00000001641,0
minute.maid,2.09,5887.9999999487,0
minute.maid,2.09,7296.0000003344,0
minute.maid,2.09,23808.0000087418,0
minute.maid,2.39,4927.99999993418,0
minute.maid,2.39,5119.99999982821,0
minute.maid,2.39,5183.99999983354,0
minute.maid,2.39,2879.99999991362,0
minute.maid,1.79,14271.9999997176,1
minute.maid,2.39,12415.9999997144,0
minute.maid,1.69,38847.9999837161,1
minute.maid,1.69,11200.0000001883,0
minute.maid,2.39,2687.99999988431,0
minute.maid,2.39,4095.99999992077,0
minute.maid,2.39,3136.00000009314,0
minute.maid,2.39,2687.99999988431,0
minute.maid,2.39,2687.99999988431,0
minute.maid,2.39,15551.9999999966,0
minute.maid,0.99,119616.000022101,1
minute.maid,2.39,6655.99999999305,0
minute.maid,2.39,34239.9999912456,0
minute.maid,1.99,21631.9999990765,1
minute.maid,1.99,8640.00000001641,0
minute.maid,1.89,11839.9999995501,0
minute.maid,1.79,14911.9999996216,0
minute.maid,1.79,10368.0000000824,0
minute.maid,1.69,146175.999980182,1
minute.maid,2.39,6080.00000024191,0
minute.maid,1.49,31551.9999873047,0
minute.maid,2.39,5055.99999986504,0
minute.maid,2.39,8192.00000016967,0
minute.maid,1.99,15487.9999997467,0
minute.maid,1.99,9344.00000029892,0
minute.maid,1.99,7808.00000005521,0
minute.maid,2.39,3903.99999987123,0
minute.maid,2.39,6080.00000024191,0
minute.maid,1.99,16959.9999992216,1
minute.maid,1.99,14847.9999996142,0
minute.maid,1.99,7744.00000033754,0
minute.maid,2.49,11583.9999997046,1
minute.maid,2.49,8255.99999982379,1
minute.maid,2.49,5375.99999998395,0
minute.maid,2.79,8640.00000001641,0
minute.maid,1.99,15424.0000007661,0
minute.maid,1.99,89471.9999862726,1
minute.maid,1.99,7551.99999980866,0
minute.maid,2.79,6208.00000022936,0
minute.maid,1.99,24832.0000004235,1
minute.maid,1.99,9088.00000035504,0
minute.maid,2.79,9407.99999963866,0
minute.maid,1.99,22528.0000009514,1
minute.maid,1.99,13055.9999999492,0
minute.maid,2.79,6080.00000024191,0
minute.maid,2.09,26560.0000108798,1
minute.maid,2.79,4224.00000005872,0
minute.maid,2.79,5567.99999992063,0
minute.maid,2.79,6976.00000007802,0
minute.maid,2.09,25664.0000085656,1
minute.maid,2.89,4671.99999996233,0
minute.maid,2.89,5503.99999992746,0
minute.maid,2.89,4224.00000005872,0
minute.maid,2.89,6847.99999985223,0
minute.maid,2.03,19008.0000007153,1
minute.maid,2.19,5055.99999986504,1
minute.maid,2.89,6015.99999982147,0
minute.maid,2.29,39168.0000050135,1
minute.maid,2.89,6527.99999971314,0
minute.maid,2.81,4863.99999977624,1
minute.maid,1.99,46847.9999849626,1
minute.maid,1.99,29055.999988348,1
minute.maid,1.69,19136.00000095,0
minute.maid,1.99,27071.9999890101,1
minute.maid,2.89,7104.00000019887,0
minute.maid,2.69,6208.00000022936,0
minute.maid,2.19,55807.9999850071,1
dominicks,1.59,7232.0000002024,1
dominicks,2.69,1407.99999997467,0
dominicks,2.69,511.999999979772,0
dominicks,2.69,3264.00000005223,0
dominicks,2.69,447.999999993286,0
dominicks,2.69,64.000000002581,0
dominicks,2.69,896.000000022462,0
dominicks,2.09,4991.99999975407,1
dominicks,2.09,1728.00000006221,0
dominicks,2.09,1535.9999999883,0
dominicks,2.09,127.999999997489,0
dominicks,1.89,18816.000000031,1
dominicks,1.89,8000.00000030421,0
dominicks,1.89,1215.99999996825,0
dominicks,1.79,5119.99999982821,0
dominicks,1.79,10816.0000001866,1
dominicks,1.79,5631.99999978667,0
dominicks,2.69,640.000000029621,0
dominicks,1.24,36031.999982007,1
dominicks,1.59,256.000000005232,0
dominicks,1.59,9280.00000018331,1
dominicks,1.29,11264.0000000245,0
dominicks,0.99,30272.0000044922,0
dominicks,1.59,8000.00000030421,1
dominicks,2.49,34303.999985233,1
dominicks,2.69,4800.00000001929,0
dominicks,1.39,22847.999996817,1
dominicks,2.69,704.000000029538,0
dominicks,2.69,767.999999963388,0
dominicks,2.69,320.000000001993,0
dominicks,0.99,70719.999977969,1
dominicks,2.69,3455.99999991724,0
dominicks,2.69,9344.00000029892,0
dominicks,1.49,25023.9999913658,1
dominicks,1.49,9471.99999977469,0
dominicks,2.69,1024.00000000056,0
dominicks,2.69,1344.00000002272,0
dominicks,1.99,2624.00000009452,1
dominicks,1.09,35328.0000128323,1
dominicks,2.69,831.999999982354,0
dominicks,1.59,5760.00000005797,1
dominicks,1.59,7808.00000005521,0
dominicks,1.59,4927.99999993418,0
dominicks,0.99,78399.9999734616,1
dominicks,2.69,384.000000004713,1
dominicks,2.69,384.000000004713,0
dominicks,2.69,4927.99999993418,0
dominicks,1.59,19136.00000095,1
dominicks,1.59,5824.00000013674,0
dominicks,2.69,704.000000029538,0
dominicks,1.49,8704.00000003721,1
dominicks,1.29,5760.00000005797,0
dominicks,1.99,1664.00000003136,0
dominicks,1.99,2367.99999999077,0
dominicks,1.59,12863.9999997588,1
dominicks,1.59,3200.00000003898,0
dominicks,1.99,3520.00000002766,0
dominicks,0.99,31359.9999854381,1
dominicks,0.99,12544.0000001231,0
dominicks,1.49,13760.0000001743,1
dominicks,1.49,9088.00000035504,0
dominicks,1.39,10432.0000003502,0
dominicks,1.39,8896.00000008573,0
dominicks,1.39,9471.99999977469,0
dominicks,1.58,9792.00000046896,1
dominicks,1.58,8127.99999985156,0
dominicks,1.58,7424.00000025214,0
dominicks,1.58,27775.9999872209,1
dominicks,1.58,5760.00000005797,0
dominicks,1.58,3455.99999991724,0
dominicks,1.58,2111.99999994477,0
dominicks,1.58,12095.9999997664,1
dominicks,1.58,6399.99999969431,0
dominicks,1.58,1664.00000003136,0
dominicks,1.58,17599.9999995381,1
dominicks,1.58,20351.999999189,0
dominicks,1.58,15744.0000001254,1
dominicks,1.58,3264.00000005223,0
dominicks,1.58,12991.999999981,1
dominicks,1.58,6655.99999999305,0
dominicks,1.58,3200.00000003898,0
dominicks,1.58,5119.99999982821,0
dominicks,1.58,13183.9999993507,0
dominicks,1.58,35264.0000171882,0
dominicks,1.58,6463.99999999398,0
dominicks,1.58,2111.99999994477,0
dominicks,1.58,9600.00000042309,0
dominicks,1.58,7359.99999983129,0
dominicks,1.58,31871.9999877508,1
dominicks,1.58,10496.0000001693,0
dominicks,1.58,17856.0000003386,0
dominicks,1.58,5951.99999992306,0
dominicks,1.58,2367.99999999077,0
dominicks,1.58,8768.000000107,0
dominicks,1.29,45759.9999975436,1
dominicks,1.29,12799.9999999013,0
dominicks,1.99,7744.00000033754,0
dominicks,1.99,6527.99999971314,0
dominicks,2.09,4927.99999993418,0
dominicks,1.69,14655.9999997961,0
dominicks,1.69,22528.0000009514,0
dominicks,2.09,5439.99999972807,0
dominicks,2.09,2560.00000006756,0
dominicks,1.99,2687.99999988431,0
dominicks,1.99,3200.00000003898,0
dominicks,1.29,11200.0000001883,0
dominicks,2.09,6784.00000019172,0
dominicks,1.69,5312.00000023229,0
dominicks,1.49,32448.0000015947,1
dominicks,1.99,3520.00000002766,1
dominicks,2.09,2239.99999989005,0
dominicks,1.89,15487.9999997467,0
dominicks,1.29,8640.00000001641,0
dominicks,2.24,2367.99999999077,0
dominicks,2.24,4736.00000017124,0
dominicks,1.49,29119.9999909547,0
dominicks,2.24,4224.00000005872,0
tropicana,3.19,7232.0000002024,0
tropicana,3.19,9920.00000020912,0
tropicana,3.19,7168.00000032424,0
tropicana,3.19,8127.99999985156,0
tropicana,3.19,9792.00000046896,0
tropicana,3.19,9344.00000029892,0
tropicana,3.19,12608.0000000295,0
tropicana,3.19,8255.99999982379,0
tropicana,3.19,8704.00000003721,0
tropicana,3.19,9792.00000046896,0
tropicana,3.19,8000.00000030421,0
tropicana,3.19,8255.99999982379,0
tropicana,3.19,10879.9999998919,0
tropicana,3.19,7679.9999996796,0
tropicana,3.19,11583.9999997046,1
tropicana,3.19,9280.00000018331,0
tropicana,3.04,6719.99999988444,0
tropicana,3.04,9280.00000018331,0
tropicana,3.04,9983.99999990806,0
tropicana,3.04,8512.0000001581,0
tropicana,3.19,11136.0000002873,0
tropicana,2.99,17408.0000007717,0
tropicana,2.99,14847.9999996142,0
tropicana,2.99,8512.0000001581,0
tropicana,2.99,8575.99999990925,0
tropicana,2.39,32639.9999974526,0
tropicana,2.39,12159.9999997549,0
tropicana,2.99,8192.00000016967,0
tropicana,2.59,16895.9999998988,0
tropicana,2.59,9023.99999965854,0
tropicana,2.99,7296.0000003344,0
tropicana,2.99,8960.00000027798,0
tropicana,2.49,25919.9999879158,0
tropicana,2.99,8512.0000001581,0
tropicana,2.99,9023.99999965854,0
tropicana,2.99,6912.00000011134,0
tropicana,2.99,7168.00000032424,0
tropicana,2.99,7232.0000002024,0
tropicana,2.99,6912.00000011134,0
tropicana,1.49,75328.0000286285,1
tropicana,2.99,11904.0000003229,0
tropicana,1.99,61631.9999902746,1
tropicana,2.99,11583.9999997046,0
tropicana,1.99,59520.0000293449,1
tropicana,1.99,15999.9999996493,0
tropicana,2.99,7424.00000025214,0
tropicana,2.29,16192.0000002074,1
tropicana,2.99,6399.99999969431,0
tropicana,2.99,7488.00000031879,0
tropicana,1.99,60800.0000027811,0
tropicana,1.99,17599.9999995381,0
tropicana,2.99,9151.99999982081,0
tropicana,2.99,17023.9999992957,0
tropicana,1.99,53055.9999737391,0
tropicana,1.99,20607.9999999159,0
tropicana,1.99,8831.99999985094,0
tropicana,2.99,12928.0000005058,1
tropicana,2.19,21375.9999992225,0
tropicana,2.19,12032.0000001249,0
tropicana,2.99,7232.0000002024,0
tropicana,2.99,6912.00000011134,0
tropicana,1.99,59072.000008121,1
tropicana,2.99,10303.9999995452,0
tropicana,2.49,10368.0000000824,1
tropicana,2.99,7744.00000033754,0
tropicana,2.99,7168.00000032424,0
tropicana,2.94,7168.00000032424,0
tropicana,2.94,8384.00000032845,0
tropicana,2.94,8640.00000001641,0
tropicana,2.94,6719.99999988444,0
tropicana,2.94,8896.00000008573,0
tropicana,2.99,8640.00000001641,0
tropicana,1.99,69311.9999750017,1
tropicana,2.99,7488.00000031879,0
tropicana,2.99,8255.99999982379,0
tropicana,2.99,9023.99999965854,0
tropicana,2.99,6655.99999999305,0
tropicana,2.39,15296.0000001349,0
tropicana,2.39,15744.0000001254,0
tropicana,2.29,12095.9999997664,0
tropicana,2.29,9088.00000035504,0
tropicana,2.89,6208.00000022936,0
tropicana,2.89,6463.99999999398,0
tropicana,2.89,7488.00000031879,0
tropicana,1.99,23104.0000071032,1
tropicana,2.89,4736.00000017124,0
tropicana,1.99,64960.000010682,1
tropicana,1.79,16895.9999998988,0
tropicana,1.79,39807.9999960649,0
tropicana,1.79,16319.9999997047,0
tropicana,2.89,14207.999999546,0
tropicana,2.5,20672.0000003653,1
tropicana,2.5,18111.9999999473,0
tropicana,2.89,9023.99999965854,0
tropicana,2.89,10560.0000004197,0
tropicana,2.16,36736.0000117835,1
tropicana,2.89,8768.000000107,0
tropicana,2.89,9215.99999967124,0
tropicana,2.89,8000.00000030421,0
tropicana,2.89,9280.00000018331,0
tropicana,2.49,83008.000026885,1
tropicana,2.49,29631.9999867869,0
tropicana,1.99,63231.9999932001,1
tropicana,2.89,6719.99999988444,1
tropicana,2.69,13760.0000001743,0
tropicana,2.89,8575.99999990925,0
tropicana,2.89,6399.99999969431,0
tropicana,2.89,7168.00000032424,0
tropicana,2.79,10047.9999999198,1
tropicana,2.89,6143.99999983099,0
tropicana,2.69,10879.9999998919,1
tropicana,2.69,8447.99999961103,0
minute.maid,2.62,4927.99999993418,0
minute.maid,2.62,9535.99999995108,0
minute.maid,2.59,41920.0000002128,1
minute.maid,2.62,6271.99999981031,0
